,indicator,group,state,subgroup,week,week_label,value,lowci,highci,confidence_interval,quartile_range
2231,Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,11,July 9 - July 14,38.2,33,43.5,33.0 - 43.5,37.9-42.8
2232,Symptoms of Anxiety Disorder,By State,Texas,Texas,11,July 9 - July 14,40.6,36.4,44.9,36.4 - 44.9,37.9-42.8
2233,Symptoms of Anxiety Disorder,By State,Utah,Utah,11,July 9 - July 14,29.5,26.1,33,26.1 - 33.0,23.8-31.0
2234,Symptoms of Anxiety Disorder,By State,Vermont,Vermont,11,July 9 - July 14,33.4,26.9,40.3,26.9 - 40.3,31.1-34.2
2235,Symptoms of Anxiety Disorder,By State,Virginia,Virginia,11,July 9 - July 14,32.6,28.8,36.7,28.8 - 36.7,31.1-34.2
2236,Symptoms of Anxiety Disorder,By State,Washington,Washington,11,July 9 - July 14,35.7,32,39.6,32.0 - 39.6,34.3-37.8
2237,Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,11,July 9 - July 14,36.1,30.7,41.7,30.7 - 41.7,34.3-37.8
2238,Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,11,July 9 - July 14,31.1,26.8,35.7,26.8 - 35.7,31.1-34.2
2239,Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,11,July 9 - July 14,29.4,25.1,34,25.1 - 34.0,23.8-31.0
2240,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,11,July 9 - July 14,40.3,39.4,41.2,39.4 - 41.2,
2241,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,11,July 9 - July 14,55,52.7,57.2,52.7 - 57.2,
2242,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,11,July 9 - July 14,46.8,45.2,48.4,45.2 - 48.4,
2243,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,11,July 9 - July 14,41.6,39.8,43.3,39.8 - 43.3,
2244,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,11,July 9 - July 14,39.8,37.7,41.8,37.7 - 41.8,
2245,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,11,July 9 - July 14,31.8,29.7,34,29.7 - 34.0,
2246,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,11,July 9 - July 14,21.4,19.4,23.6,19.4 - 23.6,
2247,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,11,July 9 - July 14,18.9,15.3,23,15.3 - 23.0,
2248,Symptoms of Anxiety Disorder or Depressive Disorder,By Gender,United States,Male,11,July 9 - July 14,36.1,34.7,37.4,34.7 - 37.4,
2249,Symptoms of Anxiety Disorder or Depressive Disorder,By Gender,United States,Female,11,July 9 - July 14,44.2,43,45.5,43.0 - 45.5,
2250,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,11,July 9 - July 14,44,41,47,41.0 - 47.0,
2251,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",11,July 9 - July 14,38.5,37.5,39.4,37.5 - 39.4,
2252,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",11,July 9 - July 14,42.7,40.3,45,40.3 - 45.0,
2253,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",11,July 9 - July 14,36.5,31.8,41.3,31.8 - 41.3,
2254,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",11,July 9 - July 14,51.2,47.5,54.9,47.5 - 54.9,
2255,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,11,July 9 - July 14,49.2,43.7,54.7,43.7 - 54.7,
2256,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,11,July 9 - July 14,39.4,37.7,41.1,37.7 - 41.1,
2257,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,11,July 9 - July 14,44.6,43.3,46,43.3 - 46.0,
2258,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,11,July 9 - July 14,34.4,33.4,35.3,33.4 - 35.3,
2259,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,11,July 9 - July 14,40.1,35.3,45,35.3 - 45.0,38.4-42.0
2260,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,11,July 9 - July 14,39.6,34.1,45.3,34.1 - 45.3,38.4-42.0
2261,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,11,July 9 - July 14,44.2,39.6,48.8,39.6 - 48.8,42.1-46.5
2262,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,11,July 9 - July 14,45.1,40.2,50.2,40.2 - 50.2,42.1-46.5
2263,Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,California,11,July 9 - July 14,44.5,40.9,48.2,40.9 - 48.2,42.1-46.5
2264,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,11,July 9 - July 14,39.2,34,44.6,34.0 - 44.6,38.4-42.0
2265,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,11,July 9 - July 14,35.7,31.6,40,31.6 - 40.0,34.8-38.3
2266,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,11,July 9 - July 14,34.4,30,39,30.0 - 39.0,28.0-34.7
2267,Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,11,July 9 - July 14,28,20.9,36,20.9 - 36.0,28.0-34.7
2268,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,11,July 9 - July 14,43.6,40,47.3,40.0 - 47.3,42.1-46.5
2269,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,11,July 9 - July 14,43.6,38.1,49.3,38.1 - 49.3,42.1-46.5
2270,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,11,July 9 - July 14,36.7,31.5,42.1,31.5 - 42.1,34.8-38.3
2271,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,11,July 9 - July 14,37.3,33.6,41.1,33.6 - 41.1,34.8-38.3
2272,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,11,July 9 - July 14,34,29.3,38.9,29.3 - 38.9,28.0-34.7
2273,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,11,July 9 - July 14,40.7,36.9,44.6,36.9 - 44.6,38.4-42.0
2274,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,11,July 9 - July 14,28.9,25,33,25.0 - 33.0,28.0-34.7
2275,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,11,July 9 - July 14,35.2,30,40.7,30.0 - 40.7,34.8-38.3
2276,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,11,July 9 - July 14,42.2,38,46.5,38.0 - 46.5,42.1-46.5
2277,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,11,July 9 - July 14,45.4,40.7,50.2,40.7 - 50.2,42.1-46.5
2278,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,11,July 9 - July 14,33,27.9,38.5,27.9 - 38.5,28.0-34.7
2279,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,11,July 9 - July 14,33.6,30.2,37.1,30.2 - 37.1,28.0-34.7
2280,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,11,July 9 - July 14,38.2,33.5,43,33.5 - 43.0,34.8-38.3
2281,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,11,July 9 - July 14,35.6,31.8,39.5,31.8 - 39.5,34.8-38.3
2282,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,11,July 9 - July 14,31.5,27.5,35.8,27.5 - 35.8,28.0-34.7
2283,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,11,July 9 - July 14,46.5,40.7,52.5,40.7 - 52.5,42.1-46.5
2284,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,11,July 9 - July 14,38.7,34.2,43.4,34.2 - 43.4,38.4-42.0
2285,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,11,July 9 - July 14,40.2,35.5,45,35.5 - 45.0,38.4-42.0
2286,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,11,July 9 - July 14,34.1,29.6,38.9,29.6 - 38.9,28.0-34.7
2287,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,11,July 9 - July 14,46.4,41.3,51.5,41.3 - 51.5,42.1-46.5
2288,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,11,July 9 - July 14,35.1,29.9,40.6,29.9 - 40.6,34.8-38.3
2289,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,11,July 9 - July 14,42,38.3,45.8,38.3 - 45.8,38.4-42.0
2290,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,11,July 9 - July 14,41.7,36.6,47,36.6 - 47.0,38.4-42.0
2291,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,New York,11,July 9 - July 14,38.3,33.4,43.5,33.4 - 43.5,34.8-38.3
2292,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,11,July 9 - July 14,38.3,33.2,43.7,33.2 - 43.7,34.8-38.3
2293,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,11,July 9 - July 14,33.3,27.5,39.5,27.5 - 39.5,28.0-34.7
2294,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,11,July 9 - July 14,34.8,30.4,39.4,30.4 - 39.4,34.8-38.3
2295,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,11,July 9 - July 14,44.7,40.6,48.8,40.6 - 48.8,42.1-46.5
2296,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,11,July 9 - July 14,43.9,39.9,48,39.9 - 48.0,42.1-46.5
2297,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,11,July 9 - July 14,40.3,35.2,45.5,35.2 - 45.5,38.4-42.0
2298,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,11,July 9 - July 14,42,35.4,48.7,35.4 - 48.7,38.4-42.0
2299,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,11,July 9 - July 14,34.3,28.3,40.7,28.3 - 40.7,28.0-34.7
2300,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,11,July 9 - July 14,34.7,28.7,41.1,28.7 - 41.1,28.0-34.7
2301,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,11,July 9 - July 14,41.9,37,46.9,37.0 - 46.9,38.4-42.0
2302,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,11,July 9 - July 14,45.9,41.9,49.9,41.9 - 49.9,42.1-46.5
2303,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,11,July 9 - July 14,34.3,30.6,38,30.6 - 38.0,28.0-34.7
2304,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,11,July 9 - July 14,35.4,28.7,42.5,28.7 - 42.5,34.8-38.3
2305,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,11,July 9 - July 14,35.2,31,39.5,31.0 - 39.5,34.8-38.3
2306,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,11,July 9 - July 14,40.5,36.4,44.6,36.4 - 44.6,38.4-42.0
2307,Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,11,July 9 - July 14,40.9,35.9,46.1,35.9 - 46.1,38.4-42.0
2308,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,11,July 9 - July 14,36.6,32,41.3,32.0 - 41.3,34.8-38.3
2309,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,11,July 9 - July 14,33,28.2,38,28.2 - 38.0,28.0-34.7
2310,Symptoms of Depressive Disorder,National Estimate,United States,United States,12,July 16 - July 21,29.6,28.8,30.5,28.8 - 30.5,
2311,Symptoms of Depressive Disorder,By Age,United States,18 - 29 years,12,July 16 - July 21,41.7,39.5,43.9,39.5 - 43.9,
2312,Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,12,July 16 - July 21,32.8,31,34.6,31.0 - 34.6,
2313,Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,12,July 16 - July 21,31,29.5,32.6,29.5 - 32.6,
2314,Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,12,July 16 - July 21,28.4,26.8,30.2,26.8 - 30.2,
2315,Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,12,July 16 - July 21,23.6,21.8,25.5,21.8 - 25.5,
2316,Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,12,July 16 - July 21,16.9,15.1,18.8,15.1 - 18.8,
2317,Symptoms of Depressive Disorder,By Age,United States,80 years and above,12,July 16 - July 21,12.6,9.7,15.9,9.7 - 15.9,
2318,Symptoms of Depressive Disorder,By Gender,United States,Male,12,July 16 - July 21,27.8,26.6,29,26.6 - 29.0,
2319,Symptoms of Depressive Disorder,By Gender,United States,Female,12,July 16 - July 21,31.3,30.2,32.4,30.2 - 32.4,
2320,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,12,July 16 - July 21,34.2,31.8,36.7,31.8 - 36.7,
2321,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",12,July 16 - July 21,27.7,26.8,28.6,26.8 - 28.6,
2322,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",12,July 16 - July 21,32.1,29.7,34.6,29.7 - 34.6,
2323,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",12,July 16 - July 21,30.5,26.9,34.2,26.9 - 34.2,
2324,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",12,July 16 - July 21,33,29,37.2,29.0 - 37.2,
2325,Symptoms of Depressive Disorder,By Education,United States,Less than a high school diploma,12,July 16 - July 21,38.4,34.1,42.8,34.1 - 42.8,
2326,Symptoms of Depressive Disorder,By Education,United States,High school diploma or GED,12,July 16 - July 21,31.4,29.6,33.2,29.6 - 33.2,
2327,Symptoms of Depressive Disorder,By Education,United States,Some college/Associate's degree,12,July 16 - July 21,33,31.6,34.4,31.6 - 34.4,
2328,Symptoms of Depressive Disorder,By Education,United States,Bachelor's degree or higher,12,July 16 - July 21,22.2,21.2,23.3,21.2 - 23.3,
2329,Symptoms of Depressive Disorder,By State,Alabama,Alabama,12,July 16 - July 21,32.7,27.7,38,27.7 - 38.0,32.3-38.6
2330,Symptoms of Depressive Disorder,By State,Alaska,Alaska,12,July 16 - July 21,27.4,22.9,32.2,22.9 - 32.2,26.0-29.3
2331,Symptoms of Depressive Disorder,By State,Arizona,Arizona,12,July 16 - July 21,34.3,29.9,38.9,29.9 - 38.9,32.3-38.6
2332,Symptoms of Depressive Disorder,By State,Arkansas,Arkansas,12,July 16 - July 21,33.7,29.8,37.8,29.8 - 37.8,32.3-38.6
2333,Symptoms of Depressive Disorder,By State,California,California,12,July 16 - July 21,31.2,28.2,34.3,28.2 - 34.3,29.4-32.2
2334,Symptoms of Depressive Disorder,By State,Colorado,Colorado,12,July 16 - July 21,29.1,24.3,34.4,24.3 - 34.4,26.0-29.3
2335,Symptoms of Depressive Disorder,By State,Connecticut,Connecticut,12,July 16 - July 21,25.9,21.9,30.3,21.9 - 30.3,20.5-25.9
2336,Symptoms of Depressive Disorder,By State,Delaware,Delaware,12,July 16 - July 21,26.5,21.2,32.3,21.2 - 32.3,26.0-29.3
2337,Symptoms of Depressive Disorder,By State,District of Columbia,District of Columbia,12,July 16 - July 21,23.8,17.7,30.8,17.7 - 30.8,20.5-25.9
2338,Symptoms of Depressive Disorder,By State,Florida,Florida,12,July 16 - July 21,30.7,27.1,34.4,27.1 - 34.4,29.4-32.2
2339,Symptoms of Depressive Disorder,By State,Georgia,Georgia,12,July 16 - July 21,29.7,25.3,34.4,25.3 - 34.4,29.4-32.2
2340,Symptoms of Depressive Disorder,By State,Hawaii,Hawaii,12,July 16 - July 21,29.3,24.8,34.1,24.8 - 34.1,26.0-29.3
2341,Symptoms of Depressive Disorder,By State,Idaho,Idaho,12,July 16 - July 21,34.2,29.8,38.9,29.8 - 38.9,32.3-38.6
2342,Symptoms of Depressive Disorder,By State,Illinois,Illinois,12,July 16 - July 21,29.5,25.6,33.7,25.6 - 33.7,29.4-32.2
2343,Symptoms of Depressive Disorder,By State,Indiana,Indiana,12,July 16 - July 21,32,28.2,36.1,28.2 - 36.1,29.4-32.2
2344,Symptoms of Depressive Disorder,By State,Iowa,Iowa,12,July 16 - July 21,25.3,20.4,30.7,20.4 - 30.7,20.5-25.9
2345,Symptoms of Depressive Disorder,By State,Kansas,Kansas,12,July 16 - July 21,30.5,26.6,34.5,26.6 - 34.5,29.4-32.2
2346,Symptoms of Depressive Disorder,By State,Kentucky,Kentucky,12,July 16 - July 21,30.6,25.9,35.6,25.9 - 35.6,29.4-32.2
2347,Symptoms of Depressive Disorder,By State,Louisiana,Louisiana,12,July 16 - July 21,31.7,26.7,37.1,26.7 - 37.1,29.4-32.2
2348,Symptoms of Depressive Disorder,By State,Maine,Maine,12,July 16 - July 21,25.3,20.6,30.4,20.6 - 30.4,20.5-25.9
2349,Symptoms of Depressive Disorder,By State,Maryland,Maryland,12,July 16 - July 21,29.5,25.6,33.7,25.6 - 33.7,29.4-32.2
2350,Symptoms of Depressive Disorder,By State,Massachusetts,Massachusetts,12,July 16 - July 21,23.7,19.8,28,19.8 - 28.0,20.5-25.9
2351,Symptoms of Depressive Disorder,By State,Michigan,Michigan,12,July 16 - July 21,28.6,24.9,32.5,24.9 - 32.5,26.0-29.3
2352,Symptoms of Depressive Disorder,By State,Minnesota,Minnesota,12,July 16 - July 21,24.2,20.8,27.9,20.8 - 27.9,20.5-25.9
2353,Symptoms of Depressive Disorder,By State,Mississippi,Mississippi,12,July 16 - July 21,36.5,30.4,42.9,30.4 - 42.9,32.3-38.6
2354,Symptoms of Depressive Disorder,By State,Missouri,Missouri,12,July 16 - July 21,24.8,21.1,28.9,21.1 - 28.9,20.5-25.9
2355,Symptoms of Depressive Disorder,By State,Montana,Montana,12,July 16 - July 21,28.4,22.8,34.5,22.8 - 34.5,26.0-29.3
2356,Symptoms of Depressive Disorder,By State,Nebraska,Nebraska,12,July 16 - July 21,25.2,20.8,30,20.8 - 30.0,20.5-25.9
2357,Symptoms of Depressive Disorder,By State,Nevada,Nevada,12,July 16 - July 21,38.6,34,43.3,34.0 - 43.3,32.3-38.6
2358,Symptoms of Depressive Disorder,By State,New Hampshire,New Hampshire,12,July 16 - July 21,28.8,23.6,34.3,23.6 - 34.3,26.0-29.3
2359,Symptoms of Depressive Disorder,By State,New Jersey,New Jersey,12,July 16 - July 21,26.8,22,32,22.0 - 32.0,26.0-29.3
2360,Symptoms of Depressive Disorder,By State,New Mexico,New Mexico,12,July 16 - July 21,37.6,32.5,43,32.5 - 43.0,32.3-38.6
2361,Symptoms of Depressive Disorder,By State,New York,New York,12,July 16 - July 21,29.3,25.1,33.8,25.1 - 33.8,26.0-29.3
2362,Symptoms of Depressive Disorder,By State,North Carolina,North Carolina,12,July 16 - July 21,30.5,26.2,35.1,26.2 - 35.1,29.4-32.2
2363,Symptoms of Depressive Disorder,By State,North Dakota,North Dakota,12,July 16 - July 21,26.8,19.4,35.2,19.4 - 35.2,26.0-29.3
2364,Symptoms of Depressive Disorder,By State,Ohio,Ohio,12,July 16 - July 21,24.9,21,29,21.0 - 29.0,20.5-25.9
2365,Symptoms of Depressive Disorder,By State,Oklahoma,Oklahoma,12,July 16 - July 21,33.5,28.3,39,28.3 - 39.0,32.3-38.6
2366,Symptoms of Depressive Disorder,By State,Oregon,Oregon,12,July 16 - July 21,36.4,31.3,41.8,31.3 - 41.8,32.3-38.6
2367,Symptoms of Depressive Disorder,By State,Pennsylvania,Pennsylvania,12,July 16 - July 21,20.5,17.7,23.6,17.7 - 23.6,20.5-25.9
2368,Symptoms of Depressive Disorder,By State,Rhode Island,Rhode Island,12,July 16 - July 21,25.9,21.1,31.3,21.1 - 31.3,20.5-25.9
2369,Symptoms of Depressive Disorder,By State,South Carolina,South Carolina,12,July 16 - July 21,32.3,26.6,38.4,26.6 - 38.4,32.3-38.6
2370,Symptoms of Depressive Disorder,By State,South Dakota,South Dakota,12,July 16 - July 21,27.6,22.4,33.4,22.4 - 33.4,26.0-29.3
2371,Symptoms of Depressive Disorder,By State,Tennessee,Tennessee,12,July 16 - July 21,33.7,28.4,39.3,28.4 - 39.3,32.3-38.6
2372,Symptoms of Depressive Disorder,By State,Texas,Texas,12,July 16 - July 21,32.4,29,35.9,29.0 - 35.9,32.3-38.6
2373,Symptoms of Depressive Disorder,By State,Utah,Utah,12,July 16 - July 21,28.5,24.8,32.5,24.8 - 32.5,26.0-29.3
2374,Symptoms of Depressive Disorder,By State,Vermont,Vermont,12,July 16 - July 21,21.4,16.7,26.8,16.7 - 26.8,20.5-25.9
2375,Symptoms of Depressive Disorder,By State,Virginia,Virginia,12,July 16 - July 21,27,23.4,30.9,23.4 - 30.9,26.0-29.3
2376,Symptoms of Depressive Disorder,By State,Washington,Washington,12,July 16 - July 21,32.2,27.8,36.9,27.8 - 36.9,29.4-32.2
2377,Symptoms of Depressive Disorder,By State,West Virginia,West Virginia,12,July 16 - July 21,28,22.8,33.7,22.8 - 33.7,26.0-29.3
2378,Symptoms of Depressive Disorder,By State,Wisconsin,Wisconsin,12,July 16 - July 21,23.9,20.1,28,20.1 - 28.0,20.5-25.9
2379,Symptoms of Depressive Disorder,By State,Wyoming,Wyoming,12,July 16 - July 21,31.6,24.4,39.5,24.4 - 39.5,29.4-32.2
2380,Symptoms of Anxiety Disorder,National Estimate,United States,United States,12,July 16 - July 21,36.1,35.2,36.9,35.2 - 36.9,
2381,Symptoms of Anxiety Disorder,By Age,United States,18 - 29 years,12,July 16 - July 21,46.6,44.3,48.8,44.3 - 48.8,
2382,Symptoms of Anxiety Disorder,By Age,United States,30 - 39 years,12,July 16 - July 21,42.8,40.9,44.8,40.9 - 44.8,
2383,Symptoms of Anxiety Disorder,By Age,United States,40 - 49 years,12,July 16 - July 21,39.9,37.8,42,37.8 - 42.0,
2384,Symptoms of Anxiety Disorder,By Age,United States,50 - 59 years,12,July 16 - July 21,36.1,34,38.1,34.0 - 38.1,
2385,Symptoms of Anxiety Disorder,By Age,United States,60 - 69 years,12,July 16 - July 21,27.3,25.5,29.2,25.5 - 29.2,
2386,Symptoms of Anxiety Disorder,By Age,United States,70 - 79 years,12,July 16 - July 21,19.5,17.4,21.7,17.4 - 21.7,
2387,Symptoms of Anxiety Disorder,By Age,United States,80 years and above,12,July 16 - July 21,13.4,10.6,16.7,10.6 - 16.7,
2388,Symptoms of Anxiety Disorder,By Gender,United States,Male,12,July 16 - July 21,32.1,30.8,33.5,30.8 - 33.5,
